onsite              nnhop               ospair              nnpair              
0.00611767          0.0430941           -0.0235211          -0.0142553          
0.00612596          0.0431123           -0.0235127          -0.0142473          
0.00613357          0.0431232           -0.0235001          -0.0142376          
0.00613702          0.0430942           -0.0234644          -0.0142189          
0.00614864          0.043145            -0.0234748          -0.0142182          
0.00615791          0.0431739           -0.0234725          -0.0142128          
0.00616065          0.0431368           -0.0234323          -0.0141923          
0.00636193          0.04509             -0.0245299          -0.0146239          
0.00637178          0.0451189           -0.024526           -0.0146173          
0.00638202          0.0451514           -0.0245241          -0.0146115          
0.00638877          0.0451505           -0.0245032          -0.0145985          
0.00639462          0.04514             -0.0244771          -0.0145833          
0.00640768          0.0452013           -0.0244914          -0.014584           
0.00641808          0.0452356           -0.0244905          -0.0145786          
0.00642751          0.04526             -0.024484           -0.0145711          
0.00644321          0.0453481           -0.0245135          -0.0145778          
0.00645652          0.0454103           -0.0245281          -0.0145785          
0.00646661          0.0454432           -0.0245264          -0.014573           
0.00647542          0.0454621           -0.0245167          -0.0145644          
0.00648551          0.0454921           -0.0245132          -0.014558           
0.00649598          0.0455273           -0.0245127          -0.014553           
0.00651613          0.04566             -0.0245665          -0.0145693          
0.00652785          0.0457067           -0.024572           -0.0145666          
0.00653069          0.0456637           -0.024528           -0.0145443          
0.00654427          0.0457291           -0.0245442          -0.0145457          
0.00654917          0.0457065           -0.0245117          -0.0145278          
0.00656638          0.0458104           -0.0245492          -0.0145378          
0.0065761           0.0458356           -0.0245429          -0.0145303          
0.0065845           0.0458474           -0.0245293          -0.01452            
0.0065916           0.0458467           -0.0245087          -0.0145069          
0.00668975          0.0467512           -0.0249865          -0.0146903          
0.00670077          0.0467879           -0.0249857          -0.014685           
0.00670551          0.0467615           -0.0249505          -0.0146662          
0.00672487          0.0468813           -0.0249952          -0.0146786          
0.00672613          0.0468212           -0.0249415          -0.0146526          
0.00673596          0.0468455           -0.0249339          -0.0146446          
0.00674225          0.0468345           -0.0249073          -0.0146291          
0.00675736          0.0469117           -0.0249286          -0.0146325          
0.00677             0.0469654           -0.0249369          -0.0146309          
0.00678012          0.0469939           -0.0249318          -0.014624           
0.00679201          0.0470386           -0.0249351          -0.0146204          
0.00680222          0.0470659           -0.0249292          -0.0146129          
0.0068113           0.0470812           -0.0249168          -0.014603           
0.00682055          0.0471008           -0.0249068          -0.0145942          
0.00683008          0.0471217           -0.0248974          -0.0145856          
0.00698898          0.0486184           -0.0256833          -0.0148872          
0.00699149          0.0485669           -0.0256341          -0.0148629          
0.00699575          0.048531            -0.0255932          -0.0148418          
0.00700446          0.0485408           -0.0255769          -0.0148302          
0.00701432          0.0485625           -0.0255667          -0.0148213          
0.00702352          0.0485765           -0.0255524          -0.0148107          
0.0070401           0.0486653           -0.025578           -0.0148156          
0.00704975          0.0486827           -0.0255657          -0.0148055          
0.00707685          0.0488732           -0.0256448          -0.0148314          
0.00708631          0.0488875           -0.0256309          -0.0148206          
0.00710375          0.0489824           -0.0256591          -0.0148265          
0.00711999          0.0490656           -0.025681           -0.01483            
0.00713379          0.0491248           -0.0256903          -0.0148286          
0.00711907          0.0489019           -0.0255525          -0.0147696          
0.00712757          0.0489082           -0.0255344          -0.0147574          
0.0071936           0.0494797           -0.0258103          -0.0148605          
0.00719599          0.0494245           -0.0257601          -0.0148356          
0.00720843          0.0494687           -0.0257613          -0.014831           
0.00721713          0.0494757           -0.0257431          -0.0148189          
0.00723442          0.0495664           -0.0257683          -0.0148234          
0.0072469           0.0496108           -0.0257694          -0.0148188          
